タイムスタンプ,注文を割り振った車両番号を入力して下さい,注文は個人のお客さんと店舗のどちらでしたか?,個人からの注文だった場合、お客さんの性別はどちらでしたか?,このお客さんからの注文は何度目ですか?,お客さんの国籍はどちらでしたか?,注文を受けたのは業務開始から何時間以内ですか?,注文を受けた地域の周辺で何か事故や道路工事、年中行事などはありましたか? ,注文を受けた時間の忙しさはどの程度でしたか?,お客さんの印象はどうでしたか?,お客さんの酩酊度はどの程度でしたか?,乗車において店側、あるいはお客さん同士の乗車サポートがありましたか?,どんな車両でしたか?あてはまるものすべてにチェックして下さい。,あなたにとってこの注文の移動距離は最適でしたか?,注文を受けたお客さんは過去に問題を起こしていましたか?,今回生じたトラブル全てをチェックして下さい,このマッチングを評価して下さい,入力完了フラグ,,,,,
1900/1/0,3号車,個人注文,男性,5回以上,日本人,4時間以内,なかった,ある程度忙しかった,まぁまぁ良かった,少したどたどしいが、まだ会話ができる,なかった,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,3号車,個人注文,男性,2回から4回目,日本人,6時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,普通乗用車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
1900/1/0,2号車,店舗注文,店舗,5回以上,日本人,4時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,普通乗用車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
1900/1/0,2号車,個人注文,男性,5回以上,日本人,6時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,普通乗用車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
1900/1/0,2号車,個人注文,女性,5回以上,日本人,4時間以内,なかった,ある程度忙しかった,まぁまぁ良かった,少したどたどしいが、まだ会話ができる,なかった,軽自動車,注文を受けたかった距離よりも短く感じる,起こしていない,,まぁまぁ良かった,completed,,,,,
1900/1/0,2号車,個人注文,女性,2回から4回目,日本人,4時間以内,なかった,かなり忙しかった,良かった,問題なく会話ができる,なかった,軽自動車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
1900/1/0,4号車,個人注文,男性,5回以上,日本人,6時間以内,なかった,ある程度忙しかった,まぁまぁ良かった,問題なく会話ができる,なかった,軽自動車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
1900/1/0,1号車,店舗注文,店舗,5回以上,日本人,それ以上,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,3号車,店舗注文,店舗,2回から4回目,日本人,6時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,軽自動車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
1900/1/0,3号車,個人注文,女性,5回以上,日本人,8時間以内,なかった,かなり忙しかった,良かった,少したどたどしいが、まだ会話ができる,なかった,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,3号車,店舗注文,店舗,2回から4回目,日本人,6時間以内,なかった,ある程度忙しかった,良かった,少したどたどしいが、まだ会話ができる,なかった,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,3号車,個人注文,男性,2回から4回目,日本人,2時間以内,なかった,全く忙しくなかった,良かった,問題なく会話ができる,なかった,軽自動車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
1900/1/0,2号車,店舗注文,店舗,5回以上,日本人,8時間以内,なかった,かなり忙しかった,良かった,少したどたどしいが、まだ会話ができる,なかった,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,2号車,個人注文,男性,5回以上,日本人,6時間以内,なかった,かなり忙しかった,良かった,かろうじて会話ができる,なかった,軽自動車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
1900/1/0,2号車,個人注文,男性,5回以上,日本人,8時間以内,なかった,かなり忙しかった,良かった,少したどたどしいが、まだ会話ができる,なかった,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,2号車,個人注文,男性,5回以上,日本人,8時間以内,なかった,ある程度忙しかった,良かった,少したどたどしいが、まだ会話ができる,なかった,軽自動車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
1900/1/0,4号車,個人注文,男性,5回以上,日本人,2時間以内,なかった,全く忙しくなかった,良かった,問題なく会話ができる,なかった,普通乗用車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
1900/1/0,1号車,店舗注文,店舗,5回以上,日本人,8時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,軽自動車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
1900/1/0,3号車,個人注文,女性,5回以上,日本人,6時間以内,なかった,かなり忙しかった,良かった,かろうじて会話ができる,なかった,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,まぁまぁ良かった,completed,,,,,
1900/1/0,3号車,個人注文,女性,5回以上,日本人,4時間以内,なかった,ある程度忙しかった,良かった,少したどたどしいが、まだ会話ができる,なかった,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,3号車,店舗注文,店舗,2回から4回目,日本人,6時間以内,なかった,かなり忙しかった,良かった,問題なく会話ができる,なかった,軽自動車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
1900/1/0,3号車,個人注文,男性,5回以上,日本人,4時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
1900/1/0,2号車,店舗注文,店舗,2回から4回目,日本人,6時間以内,なかった,かなり忙しかった,良かった,少したどたどしいが、まだ会話ができる,なかった,普通乗用車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
1900/1/0,2号車,個人注文,女性,5回以上,日本人,2時間以内,なかった,全く忙しくなかった,良かった,問題なく会話ができる,なかった,軽自動車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
1900/1/0,2号車,店舗注文,店舗,2回から4回目,日本人,4時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,軽自動車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
1900/1/0,2号車,店舗注文,店舗,2回から4回目,日本人,6時間以内,なかった,かなり忙しかった,良かった,問題なく会話ができる,なかった,軽自動車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
1900/1/0,4号車,個人注文,男性,5回以上,日本人,6時間以内,なかった,ある程度忙しかった,良かった,かろうじて会話ができる,なかった,軽自動車,注文を受けたかった距離よりも短く感じる,起こしていない,,まぁまぁ良かった,completed,,,,,
1900/1/0,1号車,個人注文,女性,はじめて,日本人,6時間以内,なかった,ある程度忙しかった,まぁまぁ良かった,問題なく会話ができる,なかった,普通乗用車,注文を受けたかった距離よりも短く感じる,起こしていない,,まぁまぁ良かった,completed,,,,,
12:19:03,3号車,個人注文,女性,5回以上,日本人,6時間以内,なかった,かなり忙しかった,良かった,少したどたどしいが、まだ会話ができる,なかった,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
12:20:01,3号車,個人注文,女性,2回から4回目,日本人,6時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,普通乗用車,,起こしていない,,良かった,completed,,,,,
12:20:46,3号車,店舗注文,店舗,5回以上,日本人,6時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
12:21:26,3号車,個人注文,女性,5回以上,日本人,6時間以内,なかった,ある程度忙しかった,良かった,少したどたどしいが、まだ会話ができる,なかった,軽自動車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
12:22:35,2号車,店舗注文,店舗,2回から4回目,日本人,8時間以内,なかった,ある程度忙しかった,まぁまぁ良かった,少したどたどしいが、まだ会話ができる,なかった,普通乗用車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
12:23:08,2号車,店舗注文,店舗,5回以上,日本人,2時間以内,なかった,全く忙しくなかった,良かった,問題なく会話ができる,なかった,軽自動車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
12:23:35,2号車,店舗注文,店舗,5回以上,日本人,4時間以内,なかった,かなり忙しかった,良かった,かろうじて会話ができる,なかった,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,まぁまぁ良かった,completed,,,,,
12:24:09,2号車,,女性,2回から4回目,日本人,2時間以内,なかった,全く忙しくなかった,まぁまぁ良かった,問題なく会話ができる,なかった,普通乗用車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
12:25:04,4号車,個人注文,女性,5回以上,日本人,4時間以内,なかった,ある程度忙しかった,良かった,少したどたどしいが、まだ会話ができる,なかった,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,まぁまぁ良かった,completed,,,,,
12:26:25,1号車,個人注文,男性,5回以上,日本人,8時間以内,なかった,かなり忙しかった,良かった,問題なく会話ができる,なかった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
12:27:23,3号車,店舗注文,店舗,2回から4回目,日本人,それ以上,なかった,ある程度忙しかった,良かった,少したどたどしいが、まだ会話ができる,なかった,普通乗用車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
12:27:45,3号車,店舗注文,店舗,2回から4回目,日本人,それ以上,なかった,かなり忙しかった,良かった,少したどたどしいが、まだ会話ができる,なかった,軽自動車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
12:28:05,3号車,店舗注文,店舗,2回から4回目,日本人,2時間以内,なかった,全く忙しくなかった,良かった,問題なく会話ができる,なかった,普通乗用車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
12:28:29,3号車,個人注文,女性,2回から4回目,日本人,6時間以内,なかった,ある程度忙しかった,まぁまぁ良かった,問題なく会話ができる,なかった,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,まぁまぁ良かった,completed,,,,,
12:29:12,2号車,個人注文,女性,2回から4回目,日本人,6時間以内,なかった,ある程度忙しかった,良かった,少したどたどしいが、まだ会話ができる,なかった,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
12:29:49,2号車,個人注文,女性,5回以上,日本人,8時間以内,なかった,ある程度忙しかった,まぁまぁ良かった,問題なく会話ができる,なかった,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
12:30:11,2号車,店舗注文,店舗,5回以上,日本人,8時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
12:30:36,2号車,店舗注文,店舗,5回以上,日本人,4時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
12:30:58,4号車,個人注文,男性,5回以上,日本人,6時間以内,なかった,ある程度忙しかった,良かった,少したどたどしいが、まだ会話ができる,なかった,軽自動車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
12:31:26,1号車,店舗注文,店舗,5回以上,日本人,8時間以内,なかった,ある程度忙しかった,良かった,少したどたどしいが、まだ会話ができる,なかった,軽自動車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
12:32:24,3号車,個人注文,男性,5回以上,日本人,8時間以内,なかった,かなり忙しかった,良かった,少したどたどしいが、まだ会話ができる,なかった,軽自動車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
12:32:43,3号車,店舗注文,店舗,はじめて,日本人,6時間以内,なかった,ある程度忙しかった,まぁまぁ良かった,問題なく会話ができる,なかった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
12:33:07,3号車,店舗注文,店舗,5回以上,日本人,それ以上,なかった,かなり忙しかった,良かった,問題なく会話ができる,なかった,普通乗用車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
12:33:29,3号車,店舗注文,店舗,5回以上,日本人,4時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
12:34:00,2号車,店舗注文,店舗,2回から4回目,日本人,4時間以内,なかった,かなり忙しかった,良かった,かろうじて会話ができる,なかった,軽自動車,注文を受けたかった距離よりも短く感じる,起こしていない,,まぁまぁ良かった,completed,,,,,
12:34:22,2号車,店舗注文,店舗,5回以上,日本人,6時間以内,なかった,かなり忙しかった,良かった,少したどたどしいが、まだ会話ができる,なかった,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
12:34:59,2号車,個人注文,女性,5回以上,日本人,4時間以内,なかった,ある程度忙しかった,良かった,かろうじて会話ができる,なかった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,まぁまぁ良かった,completed,,,,,
12:35:31,2号車,個人注文,男性,5回以上,日本人,8時間以内,なかった,かなり忙しかった,良かった,少したどたどしいが、まだ会話ができる,なかった,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
12:35:54,4号車,個人注文,男性,2回から4回目,日本人,8時間以内,なかった,かなり忙しかった,良かった,問題なく会話ができる,なかった,軽自動車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
12:36:16,1号車,店舗注文,店舗,5回以上,日本人,6時間以内,なかった,ある程度忙しかった,まぁまぁ良かった,問題なく会話ができる,なかった,軽自動車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
12:36:50,3号車,店舗注文,店舗,5回以上,日本人,6時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
12:38:16,3号車,店舗注文,店舗,5回以上,日本人,4時間以内,なかった,かなり忙しかった,良かった,問題なく会話ができる,なかった,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,まぁまぁ良かった,completed,,,,,
12:40:39,3号車,店舗注文,店舗,5回以上,日本人,8時間以内,なかった,かなり忙しかった,良かった,少したどたどしいが、まだ会話ができる,なかった,軽自動車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
12:41:29,3号車,店舗注文,店舗,5回以上,日本人,8時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,普通乗用車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
12:42:21,2号車,個人注文,女性,5回以上,日本人,4時間以内,なかった,ある程度忙しかった,まぁまぁ良かった,問題なく会話ができる,なかった,軽自動車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
12:43:59,2号車,店舗注文,店舗,2回から4回目,日本人,それ以上,なかった,かなり忙しかった,良かった,問題なく会話ができる,なかった,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
12:44:42,2号車,店舗注文,店舗,5回以上,日本人,6時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
12:45:27,4号車,店舗注文,店舗,5回以上,日本人,8時間以内,なかった,かなり忙しかった,良かった,少したどたどしいが、まだ会話ができる,なかった,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
12:46:49,4号車,店舗注文,店舗,5回以上,日本人,8時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
12:47:43,1号車,店舗注文,店舗,5回以上,日本人,4時間以内,なかった,ある程度忙しかった,良かった,少したどたどしいが、まだ会話ができる,なかった,軽自動車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
12:48:14,3号車,店舗注文,店舗,5回以上,日本人,6時間以内,なかった,ある程度忙しかった,良かった,少したどたどしいが、まだ会話ができる,なかった,軽自動車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
12:49:05,3号車,店舗注文,店舗,5回以上,日本人,2時間以内,なかった,ある程度忙しかった,まぁまぁ良かった,問題なく会話ができる,なかった,軽自動車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
12:49:38,3号車,店舗注文,店舗,5回以上,日本人,4時間以内,なかった,かなり忙しかった,良かった,問題なく会話ができる,なかった,軽自動車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
12:50:22,3号車,個人注文,男性,5回以上,日本人,8時間以内,なかった,かなり忙しかった,良かった,少したどたどしいが、まだ会話ができる,なかった,軽自動車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
12:50:41,2号車,店舗注文,店舗,5回以上,日本人,6時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,軽自動車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
12:51:04,2号車,店舗注文,店舗,5回以上,日本人,8時間以内,なかった,かなり忙しかった,良かった,少したどたどしいが、まだ会話ができる,なかった,普通乗用車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
12:51:29,2号車,個人注文,男性,5回以上,日本人,6時間以内,,ある程度忙しかった,まぁまぁ良かった,問題なく会話ができる,なかった,軽自動車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
12:51:55,2号車,個人注文,女性,5回以上,日本人,8時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,普通乗用車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
12:52:21,4号車,個人注文,男性,5回以上,日本人,8時間以内,なかった,かなり忙しかった,良かった,少したどたどしいが、まだ会話ができる,なかった,普通乗用車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
12:53:00,1号車,個人注文,女性,5回以上,日本人,4時間以内,なかった,かなり忙しかった,良かった,問題なく会話ができる,なかった,軽自動車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
12:55:05,3号車,個人注文,男性,5回以上,日本人,2時間以内,なかった,全く忙しくなかった,良かった,問題なく会話ができる,なかった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
12:55:31,3号車,個人注文,男性,5回以上,日本人,6時間以内,なかった,かなり忙しかった,良かった,問題なく会話ができる,なかった,普通乗用車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
12:55:59,3号車,個人注文,男性,5回以上,日本人,6時間以内,なかった,ある程度忙しかった,良かった,少したどたどしいが、まだ会話ができる,なかった,軽自動車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
12:56:24,3号車,個人注文,男性,2回から4回目,日本人,8時間以内,なかった,かなり忙しかった,良かった,少したどたどしいが、まだ会話ができる,なかった,軽自動車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
12:57:20,2号車,個人注文,女性,5回以上,日本人,8時間以内,なかった,かなり忙しかった,良かった,かろうじて会話ができる,なかった,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,まぁまぁ良かった,completed,,,,,
12:57:49,2号車,店舗注文,店舗,5回以上,日本人,それ以上,なかった,ある程度忙しかった,まぁまぁ良かった,問題なく会話ができる,なかった,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,まぁまぁ良かった,completed,,,,,
12:58:21,2号車,個人注文,女性,5回以上,日本人,8時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
12:59:01,2号車,店舗注文,店舗,2回から4回目,日本人,2時間以内,なかった,全く忙しくなかった,まぁまぁ良かった,問題なく会話ができる,なかった,軽自動車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
12:59:21,4号車,個人注文,女性,2回から4回目,日本人,4時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,普通乗用車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
12:59:51,1号車,個人注文,男性,5回以上,日本人,6時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,軽自動車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
13:00:36,3号車,個人注文,女性,2回から4回目,日本人,4時間以内,なかった,ある程度忙しかった,まぁまぁ良かった,問題なく会話ができる,なかった,軽自動車,注文を受けたかった距離よりも短く感じる,起こしていない,,まぁまぁ良かった,completed,,,,,
13:00:59,3号車,個人注文,女性,2回から4回目,日本人,6時間以内,なかった,ある程度忙しかった,良かった,少したどたどしいが、まだ会話ができる,なかった,普通乗用車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
13:01:19,3号車,店舗注文,店舗,2回から4回目,日本人,8時間以内,なかった,かなり忙しかった,良かった,少したどたどしいが、まだ会話ができる,なかった,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
13:01:43,3号車,店舗注文,店舗,2回から4回目,日本人,6時間以内,なかった,ある程度忙しかった,良かった,少したどたどしいが、まだ会話ができる,なかった,普通乗用車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
13:02:03,2号車,個人注文,男性,はじめて,日本人,6時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
13:02:26,2号車,個人注文,男性,2回から4回目,日本人,6時間以内,なかった,ある程度忙しかった,まぁまぁ良かった,少したどたどしいが、まだ会話ができる,なかった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
13:02:49,2号車,個人注文,男性,2回から4回目,日本人,8時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
13:03:13,4号車,個人注文,女性,2回から4回目,日本人,それ以上,なかった,かなり忙しかった,良かった,少したどたどしいが、まだ会話ができる,なかった,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
13:03:37,4号車,個人注文,男性,5回以上,日本人,6時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,普通乗用車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
13:03:57,1号車,店舗注文,店舗,5回以上,日本人,4時間以内,なかった,かなり忙しかった,良かった,少したどたどしいが、まだ会話ができる,なかった,普通乗用車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
13:04:22,3号車,個人注文,男性,5回以上,日本人,4時間以内,なかった,ある程度忙しかった,まぁまぁ良かった,問題なく会話ができる,なかった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,まぁまぁ良かった,completed,,,,,
13:04:47,3号車,個人注文,男性,5回以上,日本人,4時間以内,なかった,ある程度忙しかった,あまり良くなかった,かろうじて会話ができる,なかった,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,あまり良くなかった,completed,,,,,
13:05:15,3号車,個人注文,女性,2回から4回目,日本人,8時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
13:05:41,3号車,個人注文,女性,5回以上,日本人,6時間以内,なかった,かなり忙しかった,良かった,問題なく会話ができる,なかった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
13:06:17,2号車,個人注文,女性,5回以上,日本人,6時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,軽自動車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
13:06:37,2号車,個人注文,男性,5回以上,日本人,2時間以内,なかった,全く忙しくなかった,良かった,問題なく会話ができる,なかった,軽自動車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
13:07:00,2号車,個人注文,男性,5回以上,日本人,8時間以内,なかった,かなり忙しかった,良かった,かろうじて会話ができる,なかった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,まぁまぁ良かった,completed,,,,,
13:07:27,4号車,個人注文,男性,5回以上,日本人,4時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,なかった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
13:07:54,4号車,個人注文,女性,2回から4回目,日本人,6時間以内,なかった,ある程度忙しかった,まぁまぁ良かった,少したどたどしいが、まだ会話ができる,なかった,軽自動車,注文を受けたかった距離よりも短く感じる,起こしていない,,まぁまぁ良かった,completed,,,,,
13:08:22,1号車,個人注文,男性,2回から4回目,日本人,6時間以内,なかった,ある程度忙しかった,良かった,少したどたどしいが、まだ会話ができる,なかった,軽自動車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
13:09:52,3号車,個人注文,男性,2回から4回目,日本人,4時間以内,なかった,ある程度忙しかった,まぁまぁ良かった,問題なく会話ができる,なかった,軽自動車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
13:12:12,3号車,個人注文,男性,5回以上,日本人,6時間以内,なかった,ある程度忙しかった,良かった,問題なく会話ができる,,普通乗用車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
13:12:32,3号車,店舗注文,店舗,2回から4回目,日本人,6時間以内,なかった,ある程度忙しかった,良かった,少したどたどしいが、まだ会話ができる,なかった,軽自動車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
13:13:00,3号車,個人注文,女性,2回から4回目,日本人,8時間以内,なかった,かなり忙しかった,良かった,少したどたどしいが、まだ会話ができる,なかった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
13:13:24,2号車,個人注文,男性,5回以上,日本人,4時間以内,なかった,ある程度忙しかった,良かった,少したどたどしいが、まだ会話ができる,なかった,普通乗用車,注文を受けたかった距離よりも短く感じる,起こしていない,,良かった,completed,,,,,
13:13:52,2号車,個人注文,男性,5回以上,日本人,6時間以内,なかった,かなり忙しかった,良かった,少したどたどしいが、まだ会話ができる,なかった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
13:14:11,2号車,個人注文,男性,2回から4回目,日本人,6時間以内,なかった,かなり忙しかった,良かった,かろうじて会話ができる,なかった,普通乗用車,ほぼ注文を受けたかった距離だった,起こしていない,,良かった,completed,,,,,
13:14:32,2号車,店舗注文,店舗,5回以上,日本人,8時間以内,なかった,ある程度忙しかった,良かった,かろうじて会話ができる,なかった,軽自動車,ほぼ注文を受けたかった距離だった,起こしていない,,まぁまぁ良かった,completed,,,,,
13:14:54,4号車,個人注文,女性,5回以上,日本人,4時間以内,なかった,ある程度忙しかった,まぁまぁ良かった,少したどたどしいが、まだ会話ができる,なかった,軽自動車,注文を受けたかった距離よりも短く感じる,起こしていた,,良かった,completed,,,,,
